,3672950,3672946,3672949,3672948,3672947,3672945,3672943,3672944,3672942,3672941
10001,1346.604768,1303.6306679999998,1344.490668,1334.5842599999999,1317.924828,1285.2152279999998,1616.78646,1324.5918479999998,1508.87844,1763.32176
10002,1346.604768,1303.6306679999998,1344.490668,1334.5842599999999,1317.924828,1285.2152279999998,1616.78646,1324.5918479999998,1508.87844,1763.32176
10003,1144.456668,1502.0066879999997,1542.8665799999999,1532.96028,1516.30092,1483.591248,1414.63836,1122.443748,1306.7304479999998,1561.17384
10004,1144.456668,1502.0066879999997,1542.8665799999999,1532.96028,1516.30092,1483.591248,1414.63836,1122.443748,1306.7304479999998,1561.17384
10005,965.600928,1415.4008399999998,1391.1253199999999,1414.02402,1412.56296,1402.8444,596.2034160000001,943.588008,316.45421999999996,82.729404
10006,1243.6533,1233.3127679999998,1274.172768,1264.26636,1247.606928,1214.8973279999998,1513.8350999999998,1221.6403799999998,1405.92708,1660.3704
10007,1613.33334,877.5947879999999,918.4547879999998,908.54838,891.8889479999999,859.1793479999998,1883.51514,1591.32042,1775.60694,2030.05044
10008,1064.786868,1246.765068,1287.625068,1277.71866,1261.0592279999998,1228.349628,1334.96856,1042.7739479999998,1227.060648,1481.5040399999998
10009,2043.2419199999997,490.83141600000005,533.142468,517.169196,500.5098,467.800164,1816.03332,2021.2289999999998,1568.40624,1822.8497399999999
10010,1901.1888,378.62488800000006,420.935904,404.962668,388.303236,355.593564,1703.8267199999998,1879.17588,1456.199748,1710.64314
10011,1634.4054,898.6668479999998,939.5268479999999,929.6204399999999,912.9610079999999,880.2514079999999,1904.5872000000002,1612.39248,1796.6791799999999,2051.12268
10012,769.5021599999999,1312.43166,1288.1561399999998,1311.05484,1309.59378,1299.8752200000001,364.049424,747.48924,227.726748,320.26917599999996
10013,1671.72282,124.838064,168.753312,152.78007599999998,136.120644,103.411008,1474.3607399999999,1649.7099,1226.7338399999999,1481.177268
10014,1616.74884,781.4375279999999,822.2975279999999,812.391048,795.7315799999999,763.0219800000001,1886.93046,1594.73592,1779.02244,2033.4657599999998
10015,583.668684,1322.293068,1298.0176199999999,1320.91632,1319.455188,1309.7367,155.408976,561.655764,365.12013599999995,457.6625639999999
10016,821.6281079999999,1190.8424879999998,1166.5669679999999,1189.4656679999998,1188.004608,1178.286048,452.23059600000005,799.615188,55.869443999999994,263.230596
10017,838.94058,1083.666348,1059.3908279999998,1082.2895279999998,1080.828468,1071.109908,514.364868,816.92766,80.285508,360.76892399999997
10018,764.6989679999999,1307.62854,1283.3530199999998,1306.25172,1304.7906600000001,1295.0721,359.24626800000004,742.6860479999999,222.92359199999996,315.46601999999996
10019,775.9475279999999,1223.79912,1199.5236,1222.4223,1220.96124,1211.24268,406.550088,753.9346439999998,102.740292,217.55008800000002
10020,262.618344,1373.6493,1349.37378,1372.2724799999999,1370.81142,1361.09286,252.297648,240.60538799999998,606.8616480000001,720.1725839999999
10021,1563.79356,911.3718599999999,952.2318599999999,942.325488,925.66602,892.9564199999999,1833.97536,1541.78064,1726.06734,1980.51084
10022,294.62338800000003,1482.10434,1457.82882,1480.72752,1479.26646,1469.5478999999998,176.24415599999998,289.298052,667.7920439999999,760.3344
10023,600.60438,1093.8266279999998,1069.55118,1092.44988,1090.988748,1081.27026,541.2164760000001,578.59146,533.247948,735.6534839999999
10024,580.195008,1058.9894279999999,1034.71398,1057.61268,1056.1515479999998,1046.4330599999998,368.85239999999993,558.18198,301.687704,499.66016399999995
10025,173.5407,1521.82026,1497.544848,1520.4434399999998,1518.98238,1509.263928,456.42171600000006,151.52778,759.4793999999999,905.1220079999998
10026,452.13228,1280.43756,1256.162148,1279.0608479999999,1277.59968,1267.881228,527.476824,430.11936000000003,584.0506799999999,784.2505679999999
10027,287.687916,1442.6702279999997,1418.3947799999999,1441.2934799999998,1439.832348,1430.11386,500.71125600000005,265.67499599999996,680.329368,832.4011079999998
10028,1889.94312,553.156704,595.46772,579.4944839999999,562.835088,530.125416,1799.14842,1867.9301999999998,1551.52152,1805.96484
10029,1631.98782,88.788096,135.714888,119.74161599999998,103.08221999999999,70.372584,1434.625668,1609.97472,1186.998768,1441.4421599999998
10030,582.51294,1321.13736,1296.861948,1319.760648,1318.2994800000001,1308.5810279999998,155.98951200000002,560.50002,363.964428,456.50681999999995
10031,819.6509879999999,1187.7446879999998,1163.4691679999999,1186.3678679999998,1184.906808,1175.188248,450.253548,797.6380679999999,52.771679999999996,261.253548
10032,239.510988,1381.5487799999999,1357.27326,1380.17196,1378.7109,1368.99234,305.26257599999997,217.498032,619.20792,764.85042
10033,463.49297999999993,1267.12746,1242.85212,1265.75082,1264.28958,1254.5712,538.837524,441.48006,570.74058,770.9404679999999
10034,759.6876599999999,1302.61716,1278.3416399999999,1301.24034,1299.77928,1290.06072,354.234924,737.67474,217.912248,310.454676
10035,1700.5280400000001,157.328316,199.639368,183.66609599999998,167.0067,134.297064,1503.165888,1678.51512,1255.538988,1509.98238
10036,1701.39366,158.19389999999999,200.50491599999998,184.53168,167.872284,135.162648,1504.0315079999998,1679.3805599999998,1256.404608,1510.848
10037,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10038,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10039,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10040,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10041,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10042,463.49297999999993,1267.12746,1242.85212,1265.75082,1264.28958,1254.5712,538.837524,441.48006,570.74058,770.9404679999999
10043,463.49297999999993,1267.12746,1242.85212,1265.75082,1264.28958,1254.5712,538.837524,441.48006,570.74058,770.9404679999999
10044,410.39200800000003,1391.98986,1367.71452,1390.61322,1389.15198,1379.4336,654.87168,388.37908799999997,724.96188,986.5615679999999
10045,410.39200800000003,1391.98986,1367.71452,1390.61322,1389.15198,1379.4336,654.87168,388.37908799999997,724.96188,986.5615679999999
10046,410.39200800000003,1391.98986,1367.71452,1390.61322,1389.15198,1379.4336,654.87168,388.37908799999997,724.96188,986.5615679999999
10047,410.39200800000003,1391.98986,1367.71452,1390.61322,1389.15198,1379.4336,654.87168,388.37908799999997,724.96188,986.5615679999999
10048,410.39200800000003,1391.98986,1367.71452,1390.61322,1389.15198,1379.4336,654.87168,388.37908799999997,724.96188,986.5615679999999
10049,332.230176,1376.613108,1352.33766,1375.2363599999999,1373.7752279999997,1364.05674,498.748248,310.21722,648.08172,800.1534599999999
10050,332.230176,1376.613108,1352.33766,1375.2363599999999,1373.7752279999997,1364.05674,498.748248,310.21722,648.08172,800.1534599999999
10051,332.230176,1376.613108,1352.33766,1375.2363599999999,1373.7752279999997,1364.05674,498.748248,310.21722,648.08172,800.1534599999999
10052,332.230176,1376.613108,1352.33766,1375.2363599999999,1373.7752279999997,1364.05674,498.748248,310.21722,648.08172,800.1534599999999
10053,186.67198799999997,1420.8950879999998,1396.61964,1419.5183399999999,1418.057208,1408.33872,324.12697199999997,164.659068,658.5542280000001,792.001908
10054,186.67198799999997,1420.8950879999998,1396.61964,1419.5183399999999,1418.057208,1408.33872,324.12697199999997,164.659068,658.5542280000001,792.001908
10055,186.39201599999998,1421.402688,1397.12724,1420.02594,1418.5648079999999,1408.8463199999999,323.619336,164.37909599999998,659.061828,791.4943079999999
10056,187.426008,1421.84862,1397.57328,1420.47198,1419.01074,1409.29236,319.490748,165.413088,659.507868,787.36572
10057,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10058,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10059,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10060,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10061,178.67278799999997,1417.8461399999999,1393.5708,1416.4695,1415.00826,1405.28988,337.484988,156.659868,655.505388,801.14796
10062,837.6174,1152.3102479999998,1128.0347279999999,1150.933428,1149.472368,1139.753808,497.369088,815.6044079999999,10.474272000000001,309.965688
10063,758.4994079999999,1301.42898,1277.1534599999998,1300.05216,1298.5911,1288.87254,353.046708,736.486488,216.72403199999997,309.26646
10064,767.1892679999999,1310.1187679999998,1285.843248,1308.7419479999999,1307.280888,1297.5623279999998,361.736496,745.176348,225.41382,317.956284
10065,1703.18754,159.987852,202.29886800000003,186.32566799999998,169.666236,136.9566,1505.82546,1681.17462,1258.19856,1512.6418800000001
10066,1585.19826,24.011927999999997,32.127876,22.390272,13.139388,39.034043999999994,1387.83618,1563.1853399999998,1140.20928,1394.6527079999998
10067,1674.2066399999999,131.006916,177.933708,161.96047199999998,145.30107599999997,112.59140400000001,1476.844488,1652.1937199999998,1229.2175879999998,1483.6609799999999
10068,1677.6619199999998,130.77712799999998,174.692376,158.71914,142.059744,109.350072,1480.2997679999999,1655.649,1232.6728679999999,1487.1162599999998
10069,1702.0179,158.818284,201.1293,185.156064,168.49666799999997,135.786996,1504.65582,1680.0049800000002,1257.02892,1511.4722399999998
Atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
