,25453872,25450906,25450905,25450908,25450902,25454015,25450907,25450904,25450899,25450910,25450897,25450898,25450901,451018,25450900,25451163,25453592,25452132,25453593,25453623,449120,25453575,448093,448106
10752,91.7980498086826,25.765236251848886,47.64465812320422,36.994005527542946,40.065591928414335,41.72398246523753,91.73744769157194,36.79107997014792,37.33314347938911,31.875926105427578,33.29775267869979,24.931335483073603,34.27007781191842,35.015079663037184,41.567844762537376,48.09944549758486,259.79165043141916,48.86723467640576,214.4371683885359,25.243997008966577,10.131863079071106,162.0870392822134,261.0785881905679,106.5975928575255
10753,199.32931059671478,147.16732168875788,141.76869414064882,157.25447956857712,159.68859381208824,162.60555166062522,200.18191173534026,158.00968279363198,164.50737379400496,149.64799862466177,168.04669205735448,158.2838608285177,165.0427860501051,152.22929272256852,144.09373374080667,154.84754964854986,100.09521817856064,139.60621198483477,41.76960918513406,104.32500125359769,144.84501361936825,1.6951780970130637,99.04265901508826,25.89915429203926
10754,248.4505851046547,214.92390417708762,200.17304336731058,220.05623861290385,221.18737423269081,223.44123664567834,249.47986636027395,220.89667278972559,227.28397821652277,214.78447522690922,232.61860295994165,225.8284066021461,229.0956751204928,215.95070171851336,205.30122573919647,212.64164063921257,31.262667361452998,197.5332524724067,9.031491622246508,203.32234789776714,222.8219439996235,53.98885607329129,28.769477958553942,100.43379400159502
10755,231.64423584978616,188.1094447164112,178.07646522797432,195.94249961530264,197.76740056473304,200.3902549181752,232.59616137444945,196.74652944486354,203.25364311583684,189.38316199525914,207.6778132801178,199.21654502754672,204.40354389101114,191.31117769337854,181.8486987492198,191.0269721440691,55.40030284240725,175.63683392842236,10.829074475232169,170.16704004761198,189.8196803588209,29.26453942746473,53.59753991835148,55.622416815587655
10756,209.41761053103312,155.21528975455064,151.28045572776804,166.07717515748948,168.6822457487237,171.6710444862258,210.2534889999015,166.8145742137795,173.28639741067653,158.1551613103767,176.52253651055136,166.2915130509878,173.62157079146127,160.94710079923038,153.23719792742122,164.33861948957212,102.47922281128643,149.18862685554953,42.7302289803506,108.54243764943571,149.83162147686454,3.257878021498832,100.99559068439949,26.962747660475237
10757,257.445366933943,216.57245648729733,205.4447824961312,223.87578989698054,225.53653353971492,228.07142912143553,258.427662031659,224.68988107744357,231.1811845294741,217.5868432183241,235.81583776426803,227.66034528793554,232.48292007340137,219.355696779237,209.59013228855233,218.29395766409309,47.42791849384461,202.94092778038956,13.215655054722331,198.87141246518655,218.52837807742623,47.97885052012535,44.52246399114671,92.49793370297895
10758,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10759,253.7821845649814,267.51836997307305,238.09303383132067,260.6993915101129,258.8285083630704,259.1043932835635,254.88514210910728,261.4920313033341,265.97477414968034,261.74031594847963,365.1455268139998,367.0828952186666,360.08121072026165,259.6200128917899,246.96877513665132,245.37275617574468,88.95070810121334,235.45491404259636,156.40680676114005,380.5262178775803,401.42031985698424,205.99481604539218,93.50798983292252,236.35958962621316
10760,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10761,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10762,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10763,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10764,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10765,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10766,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10767,230.08214790799258,186.80514435839828,176.61421416748678,194.5452095351629,196.34934492945231,198.96214711117872,231.03557159227708,195.350660654091,201.85606693822166,188.02658300836498,206.31139232715842,197.9082261542528,203.02775557757224,189.92931380976307,180.42609383657668,189.55662756883044,55.13834801282484,174.1683925058331,10.531821429967977,169.1963119944638,188.84503335445874,28.81599036355739,53.40718565075961,55.21515295191858
10768,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10769,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10770,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10771,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10772,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10773,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10774,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10775,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10776,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10777,253.7821845649814,267.51836997307305,238.09303383132067,260.6993915101129,258.8285083630704,259.1043932835635,254.88514210910728,261.4920313033341,265.97477414968034,261.74031594847963,365.1455268139998,367.0828952186666,360.08121072026165,259.6200128917899,246.96877513665132,245.37275617574468,88.95070810121334,235.45491404259636,156.40680676114005,380.5262178775803,401.42031985698424,205.99481604539218,93.50798983292252,236.35958962621316
10778,253.7821845649814,267.51836997307305,238.09303383132067,260.6993915101129,258.8285083630704,259.1043932835635,254.88514210910728,261.4920313033341,265.97477414968034,261.74031594847963,365.1455268139998,367.0828952186666,360.08121072026165,259.6200128917899,246.96877513665132,245.37275617574468,88.95070810121334,235.45491404259636,156.40680676114005,380.5262178775803,401.42031985698424,205.99481604539218,93.50798983292252,236.35958962621316
10779,253.7821845649814,267.51836997307305,238.09303383132067,260.6993915101129,258.8285083630704,259.1043932835635,254.88514210910728,261.4920313033341,265.97477414968034,261.74031594847963,365.1455268139998,367.0828952186666,360.08121072026165,259.6200128917899,246.96877513665132,245.37275617574468,88.95070810121334,235.45491404259636,156.40680676114005,380.5262178775803,401.42031985698424,205.99481604539218,93.50798983292252,236.35958962621316
10780,253.7821845649814,267.51836997307305,238.09303383132067,260.6993915101129,258.8285083630704,259.1043932835635,254.88514210910728,261.4920313033341,265.97477414968034,261.74031594847963,365.1455268139998,367.0828952186666,360.08121072026165,259.6200128917899,246.96877513665132,245.37275617574468,88.95070810121334,235.45491404259636,156.40680676114005,380.5262178775803,401.42031985698424,205.99481604539218,93.50798983292252,236.35958962621316
10781,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
10782,102.91752713079045,35.05122584582222,56.872201836824544,46.3580863045573,49.4118785295677,51.03571473872309,102.82063132087127,46.1475303088493,46.5712216192844,41.23240857489306,42.3537311272816,34.25489219258738,43.45946032186485,44.391528184710864,50.84132308943249,57.477568551808254,268.0679480189074,58.04556872771423,220.83891984858846,26.0376456208847,8.796007649038133,166.27311778074852,269.0977123346335,108.63674144728262
Atmosphere,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
